Norway_009165.jpg,2 1666 1554 1800 1842 
Norway_008474.jpg,2 669 1610 1174 2098 2 1003 1275 1086 1402 2 777 1504 1073 1797 
Norway_009937.jpg,1 290 1671 815 2343 
Norway_009393.jpg,1 418 1907 656 2162 1 272 1430 797 1757 
Norway_009925.jpg,1 590 1738 885 2303 1 1178 1589 1271 1805 
Norway_009507.jpg,1 1843 1700 2527 2359 
Norway_009530.jpg,2 1535 1870 1788 2195 2 1508 1338 1543 1392 2 1617 1972 1711 2106 2 1525 1866 1753 2187 2 1484 1250 1541 1454 
Norway_008603.jpg,2 1508 1566 1545 1663 2 1516 1469 1550 1589 2 1510 1503 1572 1737 
Norway_008344.jpg,2 1594 1850 1700 2229 
Norway_009442.jpg,1 1183 1875 1307 2198 
Norway_009666.jpg,2 1447 1198 1524 1475 2 1598 1352 1681 1541 2 1449 1627 1501 2061 4 2023 1963 2448 2097 2 1712 1821 1855 2223 
Norway_009126.jpg,1 1626 1770 1797 2291 
Norway_008222.jpg,2 896 1711 1187 2102 
Norway_009194.jpg,2 1902 1981 1942 2080 
Norway_009047.jpg,1 1752 1662 2436 2330 
Norway_009424.jpg,1 779 1827 1147 2246 1 1377 1835 1495 2226 1 888 1717 1458 2324 
Norway_008747.jpg,1 1316 1475 1623 1891 1 1057 1375 1189 1529 1 1213 1591 1351 1751 
Norway_008458.jpg,1 1855 1679 2741 2363 
Norway_008488.jpg,2 1116 1746 1338 2165 2 1520 1567 1645 2117 2 1173 1636 1489 2220 2 1266 1452 1414 1762 2 1411 1244 1471 1327 
Norway_008231.jpg,2 1730 1508 1908 2028 2 1787 1659 2053 2400 
Norway_008518.jpg,1 1382 1731 1540 2352 
Norway_009180.jpg,3 1482 1875 2144 2056 
Norway_009681.jpg,1 2094 1487 2647 1952 
Norway_009189.jpg,1 442 1759 1132 2328 
Norway_010013.jpg,1 1307 1658 1812 2385 
Norway_008420.jpg,1 1122 1421 1287 1772 
Norway_009509.jpg,2 1548 1698 1721 2369 2 1495 1503 1549 1656 2 1565 1854 1704 2229 
Norway_009940.jpg,1 823 1342 1023 1537 
Norway_009070.jpg,1 1921 1666 2306 2353 
Norway_009620.jpg,2 3296 1599 3330 1761 
Norway_010078.jpg,2 639 1745 1141 2267 
Norway_009876.jpg,1 1489 1830 1660 2251 
Norway_009268.jpg,2 1051 1961 1170 2104 
Norway_009672.jpg,1 1665 1655 2363 2410 
Norway_009114.jpg,3 129 1868 387 1950 
Norway_009980.jpg,2 1666 1994 1717 2085 2 1666 1968 1746 2119 2 1421 1498 1450 1584 2 1754 1944 1882 2133 
Norway_009455.jpg,2 1624 1798 1780 2265 
Norway_008822.jpg,2 1834 1691 2259 2343 2 1453 1807 1514 1918 
Norway_008711.jpg,4 1363 1483 1459 1540 2 1181 1268 1251 1363 
Norway_009373.jpg,2 1538 1549 1632 2114 2 1686 1907 1775 2152 2 1537 1511 1611 1785 2 1559 1794 1627 1957 2 1581 1718 1721 2186 
Norway_009705.jpg,3 830 1754 2066 1966 1 1502 1634 1988 2369 
Norway_010045.jpg,2 1432 1427 1699 1689 2 1702 1861 1784 2226 2 1634 1584 1682 1718 2 1406 1422 1552 1602 2 1400 1613 1559 2052 
Norway_009913.jpg,2 1544 1820 1706 2259 
Norway_009359.jpg,2 1997 1907 2060 2144 
Norway_008619.jpg,2 1659 1798 1772 2263 
Norway_008733.jpg,1 571 1772 1364 2315 
Norway_009350.jpg,2 1476 1378 1539 1487 2 1390 1531 1461 1647 
Norway_009684.jpg,4 1584 1943 2530 2060 2 1329 1266 1533 1412 2 1176 1364 1582 1645 2 1071 1407 1270 1615 
Norway_010165.jpg,1 981 1468 1118 1976 1 953 1649 1133 2408 
Norway_010073.jpg,2 181 1580 544 1816 
Norway_008195.jpg,1 668 1777 1881 2310 
Norway_009438.jpg,1 1529 1858 1620 2043 
Norway_008677.jpg,2 756 1894 860 2175 
Norway_009839.jpg,1 1539 1533 1694 1713 
Norway_009149.jpg,3 1065 1624 1948 1792 3 1315 1633 2762 1883 
Norway_009732.jpg,1 410 1899 689 2174 
Norway_009628.jpg,2 314 1663 925 2168 
Norway_009454.jpg,1 1320 1375 1424 1553 
Norway_008220.jpg,3 1584 1667 2768 1818 3 1190 1669 3040 1886 3 524 1730 1573 1869 
Norway_009472.jpg,2 1528 1389 1653 1718 2 1550 1440 1759 1815 2 1495 1331 1560 1489 2 1630 1658 2000 2410 
Norway_010104.jpg,1 1670 1641 2441 2400 
Norway_008166.jpg,1 794 1658 1085 2429 
Norway_008790.jpg,1 1865 1760 2326 2325 
Norway_009641.jpg,2 1542 1257 1591 1422 2 745 1862 1035 2213 2 888 1669 1478 2356 
Norway_009155.jpg,1 2151 1781 2741 2260 
Norway_009146.jpg,2 1525 1681 1590 2101 2 1521 1601 1610 2340 
Norway_009192.jpg,1 1763 1695 2191 2360 
Norway_009775.jpg,2 1687 1800 1761 2049 2 1619 1510 1736 1898 4 1511 1559 1758 1634 2 1721 1651 2150 2421 2 1655 1641 1778 2243 
Norway_010103.jpg,1 1828 1687 2585 2367 
Norway_008465.jpg,2 1371 1366 1470 1709 2 794 1654 1474 2418 
Norway_009899.jpg,3 336 1571 1010 1708 
Norway_008759.jpg,1 1256 1630 1531 2413 
Norway_008234.jpg,1 1464 1766 1843 2287 
Norway_009118.jpg,1 411 1726 1199 2315 
Norway_008443.jpg,1 596 1657 981 2386 
Norway_009593.jpg,2 1061 1389 1094 1483 
Norway_008947.jpg,1 2990 694 4303 1078 
Norway_008523.jpg,2 1861 1685 2154 2383 
Norway_009877.jpg,1 704 1665 1142 2255 
Norway_010124.jpg,4 1222 1399 2061 1506 
Norway_008455.jpg,1 1284 1691 1482 2153 1 814 1726 1454 2357 1 1203 1755 1566 2332 
Norway_009105.jpg,1 182 1854 547 2185 2 2058 1720 2531 2309 
Norway_008383.jpg,2 1400 1737 1565 2182 2 1073 1599 1209 1747 2 1736 1500 1776 1585 2 390 1876 675 2099 2 1626 1214 1683 1405 
Norway_009456.jpg,1 945 1721 1150 2358 
Norway_009496.jpg,3 591 1892 1577 2149 
Norway_009508.jpg,1 1520 1488 1629 1664 
Norway_009506.jpg,2 1505 1709 2076 2371 
Norway_008326.jpg,2 1463 1452 1517 1609 1 1806 1735 2079 2326 
Norway_009267.jpg,1 1492 1694 2031 2349 2 1662 1311 1765 1538 2 1643 1271 1694 1346 2 1713 1420 1833 1591 
Norway_010143.jpg,1 323 1685 953 2221 
Norway_008468.jpg,2 1376 1723 1569 2364 
Norway_008777.jpg,1 306 1638 918 2361 
Norway_008533.jpg,1 500 1879 899 2186 1 968 1475 1364 1820 1 2133 1711 2714 2286 1 742 1655 1564 2404 
Norway_009069.jpg,1 398 1833 768 2224 
Norway_008342.jpg,2 2281 1763 2780 2270 
Norway_008288.jpg,3 824 1533 1515 1664 
Norway_008299.jpg,2 247 1620 702 1886 2 462 1512 1307 2016 
Norway_008387.jpg,4 1339 1539 2292 1668 2 1554 1776 1792 2301 2 1457 1221 1499 1425 2 1460 1265 1494 1366 2 1626 1667 1697 1938 
Norway_008548.jpg,2 951 1833 1270 2226 2 1432 1453 1479 1561 2 1447 1486 1525 1640 2 1491 1368 1554 1445 2 1507 1549 1720 1868 
Norway_009892.jpg,1 1427 1844 1658 2221 
Norway_008588.jpg,2 751 1364 1056 1569 2 971 1379 1098 1530 
Norway_009394.jpg,1 1782 1621 2668 2452 
Norway_008452.jpg,1 1986 1764 2366 2279 
Norway_009204.jpg,1 1777 1631 1899 1839 
Norway_009087.jpg,1 1762 1834 1924 2201 
Norway_009099.jpg,2 2113 1734 2660 2267 
Norway_009121.jpg,1 454 1773 857 2314 
Norway_009782.jpg,1 547 1704 1042 2369 
Norway_009249.jpg,2 1660 1467 1757 1629 1 1665 1468 1767 1641 2 616 1658 1377 2288 
Norway_009511.jpg,2 1662 1661 2005 2326 
Norway_008650.jpg,2 1502 1493 1571 1801 2 1706 1717 1826 2162 2 1501 1267 1540 1368 2 1502 1362 1569 1639 2 1511 1587 1548 1686 
Norway_009851.jpg,2 1747 1606 1779 1735 2 1586 1226 1643 1359 2 1657 1453 1705 1634 2 1801 1780 1929 2265 
Norway_008909.jpg,2 590 1682 1411 2385 
Norway_008580.jpg,2 777 1603 1415 2186 2 1401 1636 1469 1885 2 1406 1609 1449 1772 
Norway_009976.jpg,1 483 1647 1117 2313 
Norway_008428.jpg,2 1571 1986 1614 2080 2 1454 1827 1523 2016 2 1402 1961 1452 2090 2 1777 1980 1823 2074 2 1450 1770 1542 2087 
Norway_008559.jpg,2 479 1768 1107 2319 
Norway_009349.jpg,1 362 1767 799 2298 
Norway_009484.jpg,1 1682 1956 1779 2117 
Norway_010135.jpg,1 581 1659 1049 2338 
Norway_009107.jpg,4 1421 1643 2424 1934 2 1667 1515 1907 1961 
Norway_008221.jpg,2 1085 1363 1179 1464 2 1172 1291 1409 1503 2 760 1964 877 2122 
Norway_008663.jpg,4 1047 1730 1754 1838 2 1210 1539 1287 1729 2 1435 1878 1541 2201 2 1419 1953 1473 2128 2 1429 1575 1518 1763 
Norway_009224.jpg,1 1949 1664 2385 2217 1 1690 1713 2603 2266 1 1511 1709 2044 2138 
Norway_009787.jpg,2 1137 1503 1279 1635 2 1503 1440 1571 1773 2 994 1840 1275 2228 
Norway_009930.jpg,2 888 1377 1099 1524 2 1835 1734 1986 2063 
Norway_009611.jpg,1 2374 1697 3212 2329 
Norway_009566.jpg,2 1812 1678 2223 2401 
Norway_008504.jpg,2 1893 1800 2172 2269 2 1789 1895 1863 2172 2 1919 1824 2118 2231 
Norway_008447.jpg,2 1769 1763 1909 2170 
Norway_009298.jpg,2 1855 1718 2222 2369 
Norway_010004.jpg,2 1431 1716 1580 2333 2 1456 1685 1529 2101 2 1101 1447 1136 1558 2 1339 1680 1722 2399 
Norway_008553.jpg,3 3242 1107 4022 1349 
Norway_009045.jpg,1 1655 1603 1797 1967 
Norway_008274.jpg,2 1390 1682 1499 2076 
Norway_010030.jpg,1 1550 1705 1961 2292 
Norway_008778.jpg,1 1800 1610 2673 2405 
Norway_008910.jpg,1 794 1715 1364 2310 
Norway_008809.jpg,1 2269 1658 3216 2391 
Norway_008163.jpg,2 1375 1634 1430 1886 2 1360 1306 1418 1427 2 1385 1768 1468 2275 2 1491 1427 1562 1609 2 1531 1750 2101 2317 
Norway_009673.jpg,3 946 1840 1816 1965 3 1291 1804 2760 2012 
Norway_008696.jpg,1 941 1811 1220 2258 2 1612 1716 1745 2367 2 1270 1522 1410 1800 
Norway_009586.jpg,1 1505 1684 1987 2365 
Norway_008881.jpg,2 529 1795 1084 2284 
Norway_009615.jpg,2 1442 1511 1534 1958 2 1514 1207 1546 1300 2 1396 1810 1474 2243 2 1419 1708 1541 2359 2 1092 1702 1422 2375 
Norway_008653.jpg,1 1355 1573 1589 2056 1 624 1806 960 2243 
Norway_009667.jpg,1 379 1860 647 2205 1 1903 1759 2465 2314 
Norway_008913.jpg,2 1955 1630 2446 2293 1 2110 1694 2977 2392 
Norway_008630.jpg,1 2801 1841 3448 2246 
Norway_009286.jpg,1 1902 241 2150 679 
Norway_008292.jpg,2 1495 1228 1584 1403 
Norway_008249.jpg,2 1587 1418 1929 1683 2 947 1529 1070 1640 2 1380 1293 1488 1431 2 1115 1511 1369 1891 2 983 1484 1190 1689 
Norway_009248.jpg,3 1443 1941 2626 2094 
Norway_008566.jpg,3 3242 1910 3977 2072 
Norway_009486.jpg,2 1718 1718 2163 2369 
Norway_008855.jpg,2 1244 1443 1334 1631 
Norway_009802.jpg,1 540 1771 1227 2302 
Norway_009780.jpg,1 2693 873 2941 1243 
Norway_010099.jpg,3 1395 1583 1989 1759 
Norway_008489.jpg,2 872 1649 1349 2406 
Norway_009801.jpg,2 1532 1956 1623 2103 2 1699 1951 1744 2110 2 1552 1543 1647 1905 2 1695 1909 1763 2166 2 1578 1674 2002 2395 
Norway_008534.jpg,1 1793 1685 2127 2402 2 1814 1733 2080 2340 
Norway_009175.jpg,2 1558 1689 1972 2285 
Norway_008528.jpg,2 1377 1752 2547 2335 
Norway_008304.jpg,1 417 1734 984 2323 
Norway_010194.jpg,4 1547 1703 2143 1960 4 1577 1712 2061 1849 2 1302 1633 1379 2050 2 1291 1548 1339 1796 2 1360 1728 1550 2359 
Norway_009247.jpg,2 1285 1471 1358 1602 2 1306 1258 1353 1348 2 975 1756 1068 2191 2 1275 1479 1307 1570 2 1315 1448 1448 1613 
Norway_008396.jpg,3 3394 1515 3905 1648 1 1199 1888 1375 2177 1 1154 1779 1438 2284 
Norway_009109.jpg,1 337 1657 997 2352 
Norway_008980.jpg,1 1667 1664 2395 2399 
Norway_009746.jpg,1 1087 1591 1217 2051 
Norway_008358.jpg,1 1291 1664 1771 2415 
Norway_009323.jpg,2 1826 1824 2054 2225 
Norway_009444.jpg,1 271 1679 813 2309 
Norway_008600.jpg,1 1831 1633 2741 2426 
Norway_010022.jpg,3 968 1403 1749 1535 
Norway_008535.jpg,2 1812 1804 2028 2283 
Norway_008585.jpg,1 384 1825 806 2228 
Norway_008555.jpg,1 1795 365 2368 1096 
Norway_009297.jpg,1 519 1681 1039 2344 
Norway_009596.jpg,1 457 1744 1372 2343 
Norway_009723.jpg,1 1749 1706 2399 2369 
Norway_008597.jpg,1 876 1541 1434 2068 1 1618 1871 1772 2202 1 1718 1768 2135 2293 
Norway_009778.jpg,2 1121 1558 1297 1863 2 873 1873 1031 2201 
Norway_009208.jpg,2 1806 1668 2219 2346 
Norway_008242.jpg,2 782 1709 1540 2362 
Norway_008996.jpg,1 269 1833 650 2232 
Norway_008172.jpg,1 1175 1750 1485 2283 
Norway_009727.jpg,1 1169 1646 1314 2391 
Norway_009292.jpg,2 1737 1780 2351 2307 
Norway_009218.jpg,1 472 1675 1031 2351 
Norway_009873.jpg,2 1721 1862 1809 2213 2 1757 1692 1863 1830 
Norway_010123.jpg,1 1469 1762 1672 2287 1 1393 1678 1877 2353 
Norway_009197.jpg,1 623 1900 901 2153 
Norway_008312.jpg,2 942 1552 1140 1783 2 937 1772 1023 1946 2 970 1964 1056 2107 2 1457 1972 1521 2106 
Norway_008372.jpg,1 342 1712 978 2341 
Norway_009494.jpg,2 1403 1929 1474 2132 2 1648 1736 1884 2239 2 1549 1663 2089 2363 
Norway_009642.jpg,2 813 1734 1372 2335 
Norway_008328.jpg,1 661 1818 915 2157 1 845 1850 1068 2217 
Norway_008926.jpg,1 413 1777 853 2310 
Norway_010160.jpg,1 1923 1760 2613 2327 
Norway_008686.jpg,2 626 1837 1015 2230 
Norway_009111.jpg,1 699 1928 915 2153 
Norway_008724.jpg,1 261 1629 783 2310 
Norway_008612.jpg,2 856 1516 1418 2027 
Norway_008529.jpg,1 674 1687 1096 2365 1 680 1697 1061 2350 
Norway_008448.jpg,1 417 1618 691 1935 1 287 1742 823 2345 
Norway_009598.jpg,3 191 1968 572 2119 1 991 1664 1514 2397 1 1163 1439 1305 1799 1 863 1853 1162 2226 
Norway_009420.jpg,2 1468 1709 1785 2326 2 1438 1774 1677 2281 2 1363 1881 1446 2182 
Norway_008281.jpg,1 937 1667 2000 2408 
Norway_008244.jpg,3 871 1634 2378 1882 
Norway_008422.jpg,1 1881 1687 2705 2343 
Norway_009492.jpg,2 882 1375 1033 1488 
Norway_009887.jpg,2 1810 1633 2192 2070 
Norway_008882.jpg,2 937 1402 1051 1508 
Norway_008695.jpg,1 2583 1717 3564 2338 
Norway_008764.jpg,1 567 1702 1176 2268 
Norway_009878.jpg,2 1264 1933 1338 2130 
Norway_009584.jpg,2 1568 1525 1633 1642 2 1495 1249 1540 1330 2 1519 1409 1679 1740 2 1545 1786 1654 1946 2 1533 1452 1732 1837 
Norway_008252.jpg,2 1155 1678 1288 2052 
Norway_008860.jpg,2 799 1848 1090 2191 
Norway_009823.jpg,1 1675 1720 2438 2355 1 1595 1822 2208 2261 
Norway_008904.jpg,1 2072 884 2233 1358 
Norway_009541.jpg,3 182 1589 547 1674 3 1029 1562 2047 1708 
Norway_010192.jpg,2 1632 1424 1731 1581 
Norway_008320.jpg,3 175 1819 525 1917 
Norway_009582.jpg,1 420 1603 1232 2434 
Norway_008753.jpg,1 1799 1948 1921 2131 1 1352 1713 1491 2356 
Norway_008949.jpg,2 981 1231 1064 1368 2 706 1651 1450 2373 
Norway_009169.jpg,1 328 1546 944 1934 
Norway_009824.jpg,3 1449 1708 2343 1836 
Norway_009735.jpg,1 369 1786 1020 2239 
Norway_008665.jpg,2 1641 1409 1721 1580 
Norway_009810.jpg,1 1409 1731 1537 2318 
Norway_008404.jpg,1 1171 1653 1485 2400 
Norway_009284.jpg,4 1537 1346 1619 1447 2 1625 1680 1902 2388 2 1547 1465 1593 1548 2 1547 1353 1613 1442 2 1530 1334 1596 1441 
Norway_009963.jpg,2 1608 1658 2004 2294 
Norway_008825.jpg,1 509 1654 1060 2367 
Norway_009239.jpg,2 784 1821 1155 2232 
Norway_009515.jpg,2 688 1478 934 1674 
Norway_009084.jpg,1 689 1527 909 1851 
Norway_008241.jpg,1 1974 763 2280 1464 1 484 1673 1001 2345 1 3250 469 3467 944 
Norway_009232.jpg,2 489 1850 969 2237 2 1488 1483 1677 1785 2 1802 1889 1904 2198 
Norway_008311.jpg,1 1981 1747 2631 2340 
Norway_008582.jpg,4 1288 1498 2209 1609 2 1086 1292 1195 1398 2 886 1406 1047 1600 
Norway_010193.jpg,1 1581 1795 2051 2260 
Norway_008813.jpg,2 1721 1964 1843 2115 2 1652 1740 1691 1931 2 1588 1438 1793 1804 2 1795 1812 2009 2229 2 1703 1629 2118 2354 
Norway_009116.jpg,1 888 1248 1003 1397 
Norway_008986.jpg,1 456 1759 859 2326 
Norway_010070.jpg,2 1076 1706 1428 2381 
Norway_009879.jpg,2 556 1604 1651 2354 
Norway_009919.jpg,1 1270 1460 1398 1676 1 1746 1662 2499 2391 
Norway_008161.jpg,4 1467 1419 1832 1479 2 1618 1540 1709 1828 2 1642 1730 1767 2303 2 1600 1359 1628 1456 2 1605 1555 1650 1692 
Norway_009819.jpg,1 1398 1892 1503 2167 
Norway_008627.jpg,1 351 1735 922 2334 
Norway_008730.jpg,2 1625 1351 1794 1652 2 1529 1683 1691 2170 2 1552 1847 1740 2224 2 1587 1937 1693 2128 2 1476 1324 1532 1561 
Norway_009025.jpg,1 517 1681 1205 2166 
Norway_008610.jpg,1 614 1769 1501 2318 
Norway_010171.jpg,2 1802 1827 1876 1944 2 1822 1861 1953 2052 2 694 1748 798 1848 2 1884 1966 2006 2112 2 1855 1903 2069 2174 
Norway_010061.jpg,1 740 1811 1123 2276 
Norway_009529.jpg,2 1572 1727 1791 2348 2 1936 1904 2139 2157 2 1536 1326 1611 1487 2 1763 1860 1869 2199 2 1556 1731 1657 1959 
Norway_009060.jpg,2 1658 1860 1792 2227 2 1588 1457 1745 1985 2 1615 1633 1843 2434 
Norway_008880.jpg,1 940 1386 1028 1580 
Norway_009054.jpg,1 1793 1666 2521 2374 
Norway_008632.jpg,1 857 1737 1501 2342 1 1621 1751 2013 2298 1 1645 1769 1973 2284 
Norway_008479.jpg,2 1566 1452 1666 1763 2 1128 1587 1264 1729 2 1589 1503 1743 1979 2 1669 1819 1832 2269 2 1636 1648 1881 2439 
Norway_009932.jpg,1 894 1607 1031 1785 2 887 1620 1017 1826 
Norway_009006.jpg,3 1202 1780 2891 1991 
Norway_008565.jpg,1 536 1615 789 2026 
Norway_010051.jpg,2 1790 1631 2303 2418 
Norway_008530.jpg,3 1300 1815 1833 1935 
Norway_010039.jpg,2 1497 1694 1691 2367 2 1467 1397 1505 1465 2 1434 1474 1608 1723 2 1417 1660 1787 2359 2 1230 1365 1274 1465 
Norway_009395.jpg,1 511 1668 1169 2334 
Norway_009007.jpg,1 204 1771 612 2269 
Norway_008859.jpg,1 1865 1643 2419 2410 
Norway_008217.jpg,1 835 1665 1161 2400 
Norway_008346.jpg,1 1490 1654 1839 2427 1 598 1689 1216 2371 1 1471 1654 1736 2419 
Norway_009516.jpg,3 168 1666 488 1762 
Norway_008552.jpg,2 1778 1558 1872 1726 2 1374 1513 1462 1739 2 1192 1689 1436 1956 2 1350 1413 1413 1541 2 1363 1447 1453 1666 
Norway_010188.jpg,1 489 1713 987 2344 
Norway_008974.jpg,1 1522 1726 1967 2301 1 709 1750 1227 2329 1 857 1857 1003 2230 1 1629 1816 1837 2271 
Norway_008388.jpg,2 1306 1522 1575 1966 2 885 1553 1329 2112 2 262 1851 779 2236 2 757 1709 975 2002 
Norway_008389.jpg,1 1683 1648 2416 2437 
Norway_009041.jpg,1 401 1654 1082 2393 
Norway_008464.jpg,2 1799 1680 1868 2028 2 1522 1705 2643 2383 2 1806 1582 1851 1722 
Norway_008218.jpg,2 2131 1955 2236 2118 2 1946 1705 2460 2362 
Norway_009411.jpg,2 1682 1709 1978 2128 2 1611 1824 1787 2263 2 348 1882 737 2173 2 1094 1919 1212 2162 2 1585 1897 1694 2184 
Norway_008418.jpg,1 1716 1693 2403 2392 
Norway_009143.jpg,1 633 1370 837 1532 
Norway_009883.jpg,2 1661 1801 1801 2268 
Norway_008590.jpg,1 1203 1719 1389 2346 
Norway_010024.jpg,1 534 1699 972 2349 
Norway_009941.jpg,2 1979 1847 2218 2240 2 475 1684 1426 2362 2 1509 1852 1740 2231 2 276 1764 829 2297 
Norway_009881.jpg,1 1651 1688 2266 2387 
Norway_009439.jpg,2 713 1812 1009 2163 2 834 1656 1368 2289 2 1314 1245 1409 1410 2 1379 1710 1480 2373 2 1124 1880 1228 2207 
Norway_008944.jpg,1 1319 1725 1536 2334 
Norway_008173.jpg,1 1333 1745 1590 2314 1 1449 1662 2115 2401 
Norway_009337.jpg,1 808 1513 983 1871 
Norway_009994.jpg,2 150 1691 398 1849 1 1582 1573 2096 1963 1 1324 1724 1825 2323 1 1312 1728 1753 2321 
Norway_009309.jpg,2 1465 1660 1576 1803 2 1315 1776 1764 2170 4 1531 1419 1654 1580 2 1227 1840 1455 2107 2 1552 1427 1603 1547 
Norway_008442.jpg,2 1320 1842 1354 1910 2 1347 1701 1383 1823 2 1487 1625 1586 1866 2 1559 1782 1730 1964 4 1670 1824 2016 1893 
Norway_009501.jpg,2 1656 1705 1976 2350 2 619 1729 1318 2358 
Norway_010118.jpg,1 1459 1840 1937 2223 1 2306 1804 2557 2264 1 575 1861 713 2226 
Norway_008531.jpg,1 305 1742 879 2345 
Norway_008792.jpg,2 1358 1903 1429 2168 2 1425 1572 1631 2485 2 932 1489 1089 1632 2 1487 1292 1591 1609 2 1395 1720 1531 2359 
Norway_009316.jpg,1 336 1599 1010 2372 
Norway_009972.jpg,2 1352 1698 1653 2348 2 1797 1912 1855 2155 
Norway_009745.jpg,1 1212 1500 1351 1797 
Norway_009014.jpg,2 714 1745 1282 2342 
Norway_010007.jpg,2 1190 1436 1388 1748 
Norway_009462.jpg,2 1365 1880 1476 2207 
Norway_009821.jpg,2 2033 1963 2104 2109 
Norway_009129.jpg,1 254 1852 656 2217 
Norway_009671.jpg,1 1112 1275 1166 1513 
Norway_008618.jpg,1 848 1606 1142 2399 1 319 1583 958 2369 1 899 1509 1037 2000 
Norway_009788.jpg,1 2535 1744 3151 2339 
Norway_008472.jpg,2 1529 1461 1586 1561 2 1585 1389 1644 1472 2 1345 1404 1416 1822 2 1338 1555 1461 2118 2 1337 1268 1373 1451 
Norway_009112.jpg,1 1920 1647 2949 2416 
Norway_009999.jpg,1 382 1634 1135 2319 
Norway_010132.jpg,1 333 1637 997 2388 
Norway_009826.jpg,1 1450 1787 1572 1965 
Norway_009769.jpg,2 1080 1372 1220 1518 
Norway_008484.jpg,2 714 1972 852 2101 2 1631 1757 1739 1933 2 1561 1627 1782 2075 2 1490 1552 1595 1808 2 1027 1628 1140 1794 
Norway_009895.jpg,2 1014 1423 1223 1663 2 1114 1900 1211 2162 2 1238 1682 1598 2403 2 1202 1481 1242 1549 2 1288 1634 1576 2436 
Norway_008801.jpg,2 859 1565 1188 1853 2 1226 1705 1501 2215 
Norway_010040.jpg,1 2028 1824 2509 2249 
Norway_009199.jpg,2 1054 1673 2131 2258 2 1612 1538 1661 1729 2 818 1626 937 1763 2 1862 1774 1928 1914 2 1720 1720 2272 2367 
Norway_008990.jpg,2 1591 1456 1651 1627 2 1629 1679 1766 2347 
Norway_008487.jpg,2 1544 1649 1750 1852 2 1551 1386 1642 1572 2 1529 1368 1583 1519 2 1468 1917 1554 2165 
Norway_008384.jpg,2 2729 945 2763 1049 2 2670 749 3341 1305 2 1639 1332 1696 1515 2 1623 1304 1714 1559 
Norway_010059.jpg,2 1620 1709 1956 2346 
Norway_008707.jpg,1 279 1882 804 2196 1 871 1633 1269 1952 
Norway_009798.jpg,1 669 1481 856 1700 
Norway_009829.jpg,2 1684 1735 1846 2338 2 1565 1371 1630 1692 
Norway_009358.jpg,1 1611 1778 1771 2305 1 1508 1705 1996 2354 
Norway_009535.jpg,1 871 1804 1298 2283 1 2084 1711 2654 2344 
Norway_008575.jpg,2 3387 1156 3427 1239 
Norway_008636.jpg,2 1547 1729 1995 2348 
Norway_009003.jpg,1 2051 1754 2866 2333 
Norway_008476.jpg,2 1537 1703 2091 2342 
Norway_009024.jpg,1 2102 1746 2715 2287 
Norway_009568.jpg,2 1742 1532 1791 1617 2 2035 1921 2175 2164 2 1780 1825 1931 2253 2 1798 1542 1926 1773 2 1710 1604 1804 1846 
